,duration,price,date,origination,destination,depart,arrive,mode
303,115,$79.00 ,11/3/19,DC,Philadelphia,1:25:00 PM,3:20:00 PM,train
304,110,$79.00 ,11/3/19,DC,Philadelphia,3:15:00 PM,5:05:00 PM,train
305,116,$99.00 ,11/3/19,DC,Philadelphia,2:20:00 PM,4:16:00 PM,train
306,96,$131.00 ,11/3/19,DC,Philadelphia,3:00:00 PM,4:36:00 PM,train
307,96,$131.00 ,11/3/19,DC,Philadelphia,5:00:00 PM,6:36:00 PM,train
308,96,$131.00 ,11/3/19,DC,Philadelphia,6:00:00 PM,7:36:00 PM,train
309,96,$131.00 ,11/3/19,DC,Philadelphia,11:00:00 AM,12:36:00 PM,train
310,96,$131.00 ,11/3/19,DC,Philadelphia,1:00:00 PM,2:36:00 PM,train
311,96,$131.00 ,11/3/19,DC,Philadelphia,8:00:00 PM,9:36:00 PM,train
312,96,$131.00 ,11/3/19,DC,Philadelphia,2:00:00 PM,3:36:00 PM,train
313,98,$131.00 ,11/3/19,DC,Philadelphia,8:50:00 AM,10:28:00 AM,train
314,175,$14.00 ,10/17/19,Philadelphia,DC,9:15:00 AM,12:10:00 PM,bus
315,175,$14.00 ,10/17/19,Philadelphia,DC,2:45:00 PM,5:40:00 PM,bus
316,175,$14.00 ,10/17/19,Philadelphia,DC,5:45:00 PM,8:40:00 PM,bus
317,180,$18.99 ,10/17/19,Philadelphia,DC,10:30:00 AM,1:30:00 PM,bus
318,122,$62.00 ,10/17/19,Philadelphia,DC,5:05:00 PM,7:07:00 PM,train
319,175,$14.00 ,10/17/19,Philadelphia,DC,7:15:00 AM,10:10:00 AM,bus
320,210,$15.00 ,10/17/19,Philadelphia,DC,10:05:00 AM,1:35:00 PM,bus
321,210,$15.00 ,10/17/19,Philadelphia,DC,11:30:00 AM,3:00:00 PM,bus
322,210,$15.00 ,10/17/19,Philadelphia,DC,7:30:00 AM,11:00:00 AM,bus
323,115,$62.00 ,10/17/19,Philadelphia,DC,5:35:00 PM,7:30:00 PM,train
324,185,$18.99 ,10/17/19,Philadelphia,DC,12:00:00 PM,3:05:00 PM,bus
325,190,$16.00 ,10/17/19,Philadelphia,DC,8:00:00 PM,11:10:00 PM,bus
326,215,$15.00 ,10/17/19,Philadelphia,DC,9:30:00 AM,1:05:00 PM,bus
327,220,$15.00 ,10/17/19,Philadelphia,DC,1:05:00 PM,4:45:00 PM,bus
328,116,$62.00 ,10/17/19,Philadelphia,DC,12:02:00 PM,1:58:00 PM,train
329,210,$18.99 ,10/17/19,Philadelphia,DC,1:40:00 PM,5:10:00 PM,bus
330,230,$15.00 ,10/17/19,Philadelphia,DC,3:00:00 PM,6:50:00 PM,bus
331,210,$18.99 ,10/17/19,Philadelphia,DC,3:25:00 PM,6:55:00 PM,bus
332,185,$18.99 ,10/17/19,Philadelphia,DC,5:35:00 PM,8:40:00 PM,bus
333,109,$62.00 ,10/17/19,Philadelphia,DC,8:19:00 PM,10:08:00 PM,train
334,175,$18.99 ,10/17/19,Philadelphia,DC,10:25:00 PM,1:20:00 AM,bus
335,225,$15.00 ,10/17/19,Philadelphia,DC,9:50:00 PM,1:35:00 AM,bus
336,200,$25.00 ,10/17/19,Philadelphia,DC,6:45:00 AM,10:05:00 AM,bus
337,195,$21.99 ,10/17/19,Philadelphia,DC,6:15:00 AM,9:30:00 AM,bus
338,120,$62.00 ,10/17/19,Philadelphia,DC,7:15:00 PM,9:15:00 PM,train
339,195,$21.99 ,10/17/19,Philadelphia,DC,2:15:00 AM,5:30:00 AM,bus
340,250,$15.00 ,10/17/19,Philadelphia,DC,3:45:00 PM,7:55:00 PM,bus
341,195,$21.99 ,10/17/19,Philadelphia,DC,4:15:00 AM,7:30:00 AM,bus
342,127,$62.00 ,10/17/19,Philadelphia,DC,6:49:00 AM,8:56:00 AM,train
343,220,$18.99 ,10/17/19,Philadelphia,DC,5:45:00 AM,9:25:00 AM,bus
344,116,$99.00 ,10/17/19,Philadelphia,DC,4:54:00 PM,6:50:00 PM,train
345,118,$62.00 ,10/17/19,Philadelphia,DC,9:16:00 PM,11:14:00 PM,train
346,115,$62.00 ,10/17/19,Philadelphia,DC,10:40:00 PM,12:35:00 AM,train
347,116,$79.00 ,10/17/19,Philadelphia,DC,9:46:00 AM,11:42:00 AM,train
348,120,$99.00 ,10/17/19,Philadelphia,DC,12:35:00 PM,2:35:00 PM,train
349,117,$79.00 ,10/17/19,Philadelphia,DC,8:35:00 AM,10:32:00 AM,train
350,122,$79.00 ,10/17/19,Philadelphia,DC,11:17:00 AM,1:19:00 PM,train
351,127,$79.00 ,10/17/19,Philadelphia,DC,1:03:00 PM,3:10:00 PM,train
352,114,$99.00 ,10/17/19,Philadelphia,DC,8:54:00 AM,10:48:00 AM,train
353,119,$99.00 ,10/17/19,Philadelphia,DC,6:14:00 PM,8:13:00 PM,train
354,117,$99.00 ,10/17/19,Philadelphia,DC,7:56:00 PM,9:53:00 PM,train
355,129,$62.00 ,10/17/19,Philadelphia,DC,11:39:00 PM,1:48:00 AM,train
356,111,$99.00 ,10/17/19,Philadelphia,DC,7:33:00 AM,9:24:00 AM,train
357,119,$119.00 ,10/17/19,Philadelphia,DC,4:31:00 PM,6:30:00 PM,train
358,120,$79.00 ,10/17/19,Philadelphia,DC,5:00:00 AM,7:00:00 AM,train
359,121,$119.00 ,10/17/19,Philadelphia,DC,3:55:00 PM,5:56:00 PM,train
360,125,$119.00 ,10/17/19,Philadelphia,DC,2:17:00 PM,4:22:00 PM,train
361,110,$119.00 ,10/17/19,Philadelphia,DC,3:30:00 PM,5:20:00 PM,train
362,107,$153.00 ,10/17/19,Philadelphia,DC,8:17:00 PM,10:04:00 PM,train
363,107,$153.00 ,10/17/19,Philadelphia,DC,2:13:00 PM,4:00:00 PM,train
364,101,$153.00 ,10/17/19,Philadelphia,DC,7:20:00 AM,9:01:00 AM,train
365,103,$153.00 ,10/17/19,Philadelphia,DC,12:30:00 PM,2:13:00 PM,train
366,101,$153.00 ,10/17/19,Philadelphia,DC,1:16:00 PM,2:57:00 PM,train
367,102,$131.00 ,10/17/19,Philadelphia,DC,9:33:00 PM,11:15:00 PM,train
368,100,$176.00 ,10/17/19,Philadelphia,DC,9:16:00 AM,10:56:00 AM,train
369,99,$131.00 ,10/17/19,Philadelphia,DC,10:20:00 PM,11:59:00 PM,train
370,106,$224.00 ,10/17/19,Philadelphia,DC,5:14:00 PM,7:00:00 PM,train
371,105,$153.00 ,10/17/19,Philadelphia,DC,11:15:00 AM,1:00:00 PM,train
372,106,$224.00 ,10/17/19,Philadelphia,DC,4:18:00 PM,6:04:00 PM,train
373,104,$176.00 ,10/17/19,Philadelphia,DC,10:15:00 AM,11:59:00 AM,train
374,105,$224.00 ,10/17/19,Philadelphia,DC,6:13:00 PM,7:58:00 PM,train
375,99,$224.00 ,10/17/19,Philadelphia,DC,8:20:00 AM,9:59:00 AM,train
376,104,$224.00 ,10/17/19,Philadelphia,DC,7:14:00 PM,8:58:00 PM,train
377,104,$224.00 ,10/17/19,Philadelphia,DC,3:14:00 PM,4:58:00 PM,train
378,180,$5.00 ,10/31/19,Philadelphia,DC,10:30:00 AM,1:30:00 PM,bus
379,185,$5.00 ,10/31/19,Philadelphia,DC,12:00:00 PM,3:05:00 PM,bus
380,185,$5.00 ,10/31/19,Philadelphia,DC,5:35:00 PM,8:40:00 PM,bus
381,175,$14.00 ,10/31/19,Philadelphia,DC,7:15:00 AM,10:10:00 AM,bus
382,122,$50.00 ,10/31/19,Philadelphia,DC,5:05:00 PM,7:07:00 PM,train
383,210,$5.00 ,10/31/19,Philadelphia,DC,1:40:00 PM,5:10:00 PM,bus
384,210,$5.00 ,10/31/19,Philadelphia,DC,3:25:00 PM,6:55:00 PM,bus
385,175,$5.00 ,10/31/19,Philadelphia,DC,10:25:00 PM,1:20:00 AM,bus
386,175,$14.00 ,10/31/19,Philadelphia,DC,9:15:00 AM,12:10:00 PM,bus
387,122,$50.00 ,10/31/19,Philadelphia,DC,11:17:00 AM,1:19:00 PM,train
388,220,$5.00 ,10/31/19,Philadelphia,DC,5:45:00 AM,9:25:00 AM,bus
389,195,$10.00 ,10/31/19,Philadelphia,DC,6:15:00 AM,9:30:00 AM,bus
390,175,$14.00 ,10/31/19,Philadelphia,DC,2:45:00 PM,5:40:00 PM,bus
391,175,$14.00 ,10/31/19,Philadelphia,DC,5:45:00 PM,8:40:00 PM,bus
392,119,$50.00 ,10/31/19,Philadelphia,DC,4:31:00 PM,6:30:00 PM,train
393,190,$14.00 ,10/31/19,Philadelphia,DC,8:00:00 PM,11:10:00 PM,bus
394,210,$14.00 ,10/31/19,Philadelphia,DC,10:05:00 AM,1:35:00 PM,bus
395,210,$14.00 ,10/31/19,Philadelphia,DC,11:30:00 AM,3:00:00 PM,bus
396,195,$19.99 ,10/31/19,Philadelphia,DC,4:15:00 AM,7:30:00 AM,bus
397,121,$50.00 ,10/31/19,Philadelphia,DC,3:55:00 PM,5:56:00 PM,train
398,210,$14.00 ,10/31/19,Philadelphia,DC,7:30:00 AM,11:00:00 AM,bus
399,215,$14.00 ,10/31/19,Philadelphia,DC,9:30:00 AM,1:05:00 PM,bus
400,220,$14.00 ,10/31/19,Philadelphia,DC,1:05:00 PM,4:45:00 PM,bus
401,195,$19.99 ,10/31/19,Philadelphia,DC,2:15:00 AM,5:30:00 AM,bus
402,127,$50.00 ,10/31/19,Philadelphia,DC,1:03:00 PM,3:10:00 PM,train
403,230,$14.00 ,10/31/19,Philadelphia,DC,3:00:00 PM,6:50:00 PM,bus
404,225,$14.00 ,10/31/19,Philadelphia,DC,9:50:00 PM,1:35:00 AM,bus
405,200,$25.00 ,10/31/19,Philadelphia,DC,6:45:00 AM,10:05:00 AM,bus
406,250,$14.00 ,10/31/19,Philadelphia,DC,3:45:00 PM,7:55:00 PM,bus
407,125,$50.00 ,10/31/19,Philadelphia,DC,2:17:00 PM,4:22:00 PM,train
408,120,$50.00 ,10/31/19,Philadelphia,DC,7:15:00 PM,9:15:00 PM,train
409,116,$99.00 ,10/31/19,Philadelphia,DC,4:54:00 PM,6:50:00 PM,train
410,117,$50.00 ,10/31/19,Philadelphia,DC,8:35:00 AM,10:32:00 AM,train
411,117,$50.00 ,10/31/19,Philadelphia,DC,7:56:00 PM,9:53:00 PM,train
412,119,$50.00 ,10/31/19,Philadelphia,DC,6:14:00 PM,8:13:00 PM,train
413,114,$50.00 ,10/31/19,Philadelphia,DC,8:54:00 AM,10:48:00 AM,train
414,127,$50.00 ,10/31/19,Philadelphia,DC,6:49:00 AM,8:56:00 AM,train
415,120,$50.00 ,10/31/19,Philadelphia,DC,5:00:00 AM,7:00:00 AM,train
416,116,$50.00 ,10/31/19,Philadelphia,DC,12:02:00 PM,1:58:00 PM,train
417,120,$99.00 ,10/31/19,Philadelphia,DC,12:35:00 PM,2:35:00 PM,train
418,116,$50.00 ,10/31/19,Philadelphia,DC,9:46:00 AM,11:42:00 AM,train
419,118,$50.00 ,10/31/19,Philadelphia,DC,9:16:00 PM,11:14:00 PM,train
420,115,$50.00 ,10/31/19,Philadelphia,DC,5:35:00 PM,7:30:00 PM,train
421,109,$50.00 ,10/31/19,Philadelphia,DC,8:19:00 PM,10:08:00 PM,train
422,110,$50.00 ,10/31/19,Philadelphia,DC,3:30:00 PM,5:20:00 PM,train
423,129,$50.00 ,10/31/19,Philadelphia,DC,11:39:00 PM,1:48:00 AM,train
424,115,$50.00 ,10/31/19,Philadelphia,DC,10:40:00 PM,12:35:00 AM,train
425,111,$62.00 ,10/31/19,Philadelphia,DC,7:33:00 AM,9:24:00 AM,train
426,107,$131.00 ,10/31/19,Philadelphia,DC,2:13:00 PM,4:00:00 PM,train
427,106,$131.00 ,10/31/19,Philadelphia,DC,4:18:00 PM,6:04:00 PM,train
428,106,$153.00 ,10/31/19,Philadelphia,DC,5:14:00 PM,7:00:00 PM,train
429,107,$131.00 ,10/31/19,Philadelphia,DC,8:17:00 PM,10:04:00 PM,train
430,105,$131.00 ,10/31/19,Philadelphia,DC,11:15:00 AM,1:00:00 PM,train
431,103,$131.00 ,10/31/19,Philadelphia,DC,12:30:00 PM,2:13:00 PM,train
432,101,$131.00 ,10/31/19,Philadelphia,DC,1:16:00 PM,2:57:00 PM,train
433,104,$131.00 ,10/31/19,Philadelphia,DC,3:14:00 PM,4:58:00 PM,train
434,104,$131.00 ,10/31/19,Philadelphia,DC,10:15:00 AM,11:59:00 AM,train
435,99,$131.00 ,10/31/19,Philadelphia,DC,8:20:00 AM,9:59:00 AM,train
436,100,$131.00 ,10/31/19,Philadelphia,DC,9:16:00 AM,10:56:00 AM,train
437,101,$131.00 ,10/31/19,Philadelphia,DC,7:20:00 AM,9:01:00 AM,train
438,105,$224.00 ,10/31/19,Philadelphia,DC,6:13:00 PM,7:58:00 PM,train
439,104,$131.00 ,10/31/19,Philadelphia,DC,7:14:00 PM,8:58:00 PM,train
440,99,$131.00 ,10/31/19,Philadelphia,DC,10:20:00 PM,11:59:00 PM,train
441,102,$131.00 ,10/31/19,Philadelphia,DC,9:33:00 PM,11:15:00 PM,train
442,180,$15.00 ,10/27/19,DC,Philadelphia,12:30:00 PM,3:30:00 PM,bus
443,185,$15.00 ,10/27/19,DC,Philadelphia,9:35:00 AM,12:40:00 PM,bus
444,170,$17.00 ,10/27/19,DC,Philadelphia,6:00:00 PM,8:50:00 PM,bus
445,175,$25.00 ,10/27/19,DC,Philadelphia,12:30:00 PM,3:25:00 PM,bus
446,107,$56.00 ,10/27/19,DC,Philadelphia,7:30:00 AM,9:17:00 AM,train
447,175,$25.00 ,10/27/19,DC,Philadelphia,9:15:00 AM,12:10:00 PM,bus
448,175,$25.00 ,10/27/19,DC,Philadelphia,2:30:00 PM,5:25:00 PM,bus
449,180,$22.99 ,10/27/19,DC,Philadelphia,11:50:00 AM,2:50:00 PM,bus
450,175,$25.00 ,10/27/19,DC,Philadelphia,7:15:00 AM,10:10:00 AM,bus
451,116,$56.00 ,10/27/19,DC,Philadelphia,5:20:00 PM,7:16:00 PM,train
452,205,$16.00 ,10/27/19,DC,Philadelphia,10:30:00 AM,1:55:00 PM,bus
453,205,$16.00 ,10/27/19,DC,Philadelphia,7:30:00 AM,10:55:00 AM,bus
454,210,$15.00 ,10/27/19,DC,Philadelphia,8:35:00 PM,12:05:00 AM,bus
455,205,$22.99 ,10/27/19,DC,Philadelphia,12:55:00 PM,4:20:00 PM,bus
456,111,$62.00 ,10/27/19,DC,Philadelphia,11:25:00 AM,1:16:00 PM,train
457,210,$18.40 ,10/27/19,DC,Philadelphia,1:45:00 PM,5:15:00 PM,bus
458,210,$18.40 ,10/27/19,DC,Philadelphia,1:00:00 PM,4:30:00 PM,bus
459,175,$25.00 ,10/27/19,DC,Philadelphia,7:45:00 PM,10:40:00 PM,bus
460,175,$25.00 ,10/27/19,DC,Philadelphia,5:45:00 PM,8:40:00 PM,bus
461,111,$56.00 ,10/27/19,DC,Philadelphia,5:15:00 AM,7:06:00 AM,train
462,210,$18.40 ,10/27/19,DC,Philadelphia,6:00:00 PM,9:30:00 PM,bus
463,170,$19.99 ,10/27/19,DC,Philadelphia,6:35:00 AM,9:25:00 AM,bus
464,210,$18.40 ,10/27/19,DC,Philadelphia,9:00:00 AM,12:30:00 PM,bus
465,200,$24.99 ,10/27/19,DC,Philadelphia,6:45:00 PM,10:05:00 PM,bus
466,117,$56.00 ,10/27/19,DC,Philadelphia,7:20:00 PM,9:17:00 PM,train
467,200,$17.00 ,10/27/19,DC,Philadelphia,3:00:00 PM,6:20:00 PM,bus
468,240,$15.00 ,10/27/19,DC,Philadelphia,1:25:00 PM,5:25:00 PM,bus
469,190,$19.99 ,10/27/19,DC,Philadelphia,8:35:00 AM,11:45:00 AM,bus
470,205,$17.00 ,10/27/19,DC,Philadelphia,5:55:00 PM,9:20:00 PM,bus
471,117,$56.00 ,10/27/19,DC,Philadelphia,6:20:00 AM,8:17:00 AM,train
472,190,$22.99 ,10/27/19,DC,Philadelphia,5:45:00 PM,8:55:00 PM,bus
473,200,$22.99 ,10/27/19,DC,Philadelphia,4:05:00 PM,7:25:00 PM,bus
474,200,$25.00 ,10/27/19,DC,Philadelphia,8:30:00 PM,11:50:00 PM,bus
475,112,$62.00 ,10/27/19,DC,Philadelphia,6:10:00 PM,8:02:00 PM,train
476,180,$22.99 ,10/27/19,DC,Philadelphia,9:55:00 PM,12:55:00 AM,bus
477,200,$19.99 ,10/27/19,DC,Philadelphia,12:00:00 AM,3:20:00 AM,bus
478,180,$19.99 ,10/27/19,DC,Philadelphia,11:00:00 PM,2:00:00 AM,bus
479,260,$15.00 ,10/27/19,DC,Philadelphia,2:55:00 PM,7:15:00 PM,bus
480,112,$62.00 ,10/27/19,DC,Philadelphia,9:25:00 AM,11:17:00 AM,train
481,200,$19.99 ,10/27/19,DC,Philadelphia,2:00:00 AM,5:20:00 AM,bus
482,245,$15.00 ,10/27/19,DC,Philadelphia,6:35:00 AM,10:40:00 AM,bus
483,245,$15.00 ,10/27/19,DC,Philadelphia,3:50:00 AM,7:55:00 AM,bus
484,114,$79.00 ,10/27/19,DC,Philadelphia,8:30:00 PM,10:24:00 PM,train
485,115,$62.00 ,10/27/19,DC,Philadelphia,10:20:00 AM,12:15:00 PM,train
486,115,$56.00 ,10/27/19,DC,Philadelphia,3:15:00 AM,5:10:00 AM,train
487,119,$56.00 ,10/27/19,DC,Philadelphia,9:40:00 PM,11:39:00 PM,train
488,105,$119.00 ,10/27/19,DC,Philadelphia,5:15:00 PM,7:00:00 PM,train
489,110,$79.00 ,10/27/19,DC,Philadelphia,12:25:00 PM,2:15:00 PM,train
490,110,$79.00 ,10/27/19,DC,Philadelphia,3:15:00 PM,5:05:00 PM,train
491,115,$79.00 ,10/27/19,DC,Philadelphia,1:25:00 PM,3:20:00 PM,train
492,96,$131.00 ,10/27/19,DC,Philadelphia,5:00:00 PM,6:36:00 PM,train
493,118,$79.00 ,10/27/19,DC,Philadelphia,8:22:00 AM,10:20:00 AM,train
494,110,$99.00 ,10/27/19,DC,Philadelphia,4:25:00 PM,6:15:00 PM,train
495,116,$119.00 ,10/27/19,DC,Philadelphia,2:20:00 PM,4:16:00 PM,train
496,96,$131.00 ,10/27/19,DC,Philadelphia,4:00:00 PM,5:36:00 PM,train
497,96,$131.00 ,10/27/19,DC,Philadelphia,6:00:00 PM,7:36:00 PM,train
498,96,$131.00 ,10/27/19,DC,Philadelphia,8:00:00 PM,9:36:00 PM,train
499,96,$131.00 ,10/27/19,DC,Philadelphia,2:00:00 PM,3:36:00 PM,train
500,96,$131.00 ,10/27/19,DC,Philadelphia,1:00:00 PM,2:36:00 PM,train
501,96,$131.00 ,10/27/19,DC,Philadelphia,11:00:00 AM,12:36:00 PM,train
502,98,$131.00 ,10/27/19,DC,Philadelphia,8:50:00 AM,10:28:00 AM,train
503,96,$153.00 ,10/27/19,DC,Philadelphia,3:00:00 PM,4:36:00 PM,train
504,180,$15.00 ,10/27/19,DC,Philadelphia,12:30:00 PM,3:30:00 PM,bus
505,185,$15.00 ,10/27/19,DC,Philadelphia,9:35:00 AM,12:40:00 PM,bus
506,170,$17.00 ,10/27/19,DC,Philadelphia,6:00:00 PM,8:50:00 PM,bus
507,175,$25.00 ,10/27/19,DC,Philadelphia,12:30:00 PM,3:25:00 PM,bus
508,107,$56.00 ,10/27/19,DC,Philadelphia,7:30:00 AM,9:17:00 AM,train
509,175,$25.00 ,10/27/19,DC,Philadelphia,9:15:00 AM,12:10:00 PM,bus
510,175,$25.00 ,10/27/19,DC,Philadelphia,2:30:00 PM,5:25:00 PM,bus
511,180,$22.99 ,10/27/19,DC,Philadelphia,11:50:00 AM,2:50:00 PM,bus
512,175,$25.00 ,10/27/19,DC,Philadelphia,7:15:00 AM,10:10:00 AM,bus
513,116,$56.00 ,10/27/19,DC,Philadelphia,5:20:00 PM,7:16:00 PM,train
514,205,$16.00 ,10/27/19,DC,Philadelphia,10:30:00 AM,1:55:00 PM,bus
515,205,$16.00 ,10/27/19,DC,Philadelphia,7:30:00 AM,10:55:00 AM,bus
516,210,$15.00 ,10/27/19,DC,Philadelphia,8:35:00 PM,12:05:00 AM,bus
517,205,$22.99 ,10/27/19,DC,Philadelphia,12:55:00 PM,4:20:00 PM,bus
518,111,$62.00 ,10/27/19,DC,Philadelphia,11:25:00 AM,1:16:00 PM,train
519,210,$18.40 ,10/27/19,DC,Philadelphia,1:00:00 PM,4:30:00 PM,bus
520,210,$18.40 ,10/27/19,DC,Philadelphia,1:45:00 PM,5:15:00 PM,bus
521,175,$25.00 ,10/27/19,DC,Philadelphia,7:45:00 PM,10:40:00 PM,bus
522,175,$25.00 ,10/27/19,DC,Philadelphia,5:45:00 PM,8:40:00 PM,bus
523,111,$56.00 ,10/27/19,DC,Philadelphia,5:15:00 AM,7:06:00 AM,train
524,210,$18.40 ,10/27/19,DC,Philadelphia,6:00:00 PM,9:30:00 PM,bus
525,170,$19.99 ,10/27/19,DC,Philadelphia,6:35:00 AM,9:25:00 AM,bus
526,210,$18.40 ,10/27/19,DC,Philadelphia,9:00:00 AM,12:30:00 PM,bus
527,200,$24.99 ,10/27/19,DC,Philadelphia,6:45:00 PM,10:05:00 PM,bus
528,117,$56.00 ,10/27/19,DC,Philadelphia,7:20:00 PM,9:17:00 PM,train
529,200,$17.00 ,10/27/19,DC,Philadelphia,3:00:00 PM,6:20:00 PM,bus
530,240,$15.00 ,10/27/19,DC,Philadelphia,1:25:00 PM,5:25:00 PM,bus
531,190,$19.99 ,10/27/19,DC,Philadelphia,8:35:00 AM,11:45:00 AM,bus
532,205,$17.00 ,10/27/19,DC,Philadelphia,5:55:00 PM,9:20:00 PM,bus
533,117,$56.00 ,10/27/19,DC,Philadelphia,6:20:00 AM,8:17:00 AM,train
534,190,$22.99 ,10/27/19,DC,Philadelphia,5:45:00 PM,8:55:00 PM,bus
535,200,$22.99 ,10/27/19,DC,Philadelphia,4:05:00 PM,7:25:00 PM,bus
536,200,$25.00 ,10/27/19,DC,Philadelphia,8:30:00 PM,11:50:00 PM,bus
537,112,$62.00 ,10/27/19,DC,Philadelphia,6:10:00 PM,8:02:00 PM,train
538,180,$22.99 ,10/27/19,DC,Philadelphia,9:55:00 PM,12:55:00 AM,bus
539,200,$19.99 ,10/27/19,DC,Philadelphia,12:00:00 AM,3:20:00 AM,bus
540,180,$19.99 ,10/27/19,DC,Philadelphia,11:00:00 PM,2:00:00 AM,bus
541,260,$15.00 ,10/27/19,DC,Philadelphia,2:55:00 PM,7:15:00 PM,bus
542,112,$62.00 ,10/27/19,DC,Philadelphia,9:25:00 AM,11:17:00 AM,train
543,200,$19.99 ,10/27/19,DC,Philadelphia,2:00:00 AM,5:20:00 AM,bus
544,245,$15.00 ,10/27/19,DC,Philadelphia,6:35:00 AM,10:40:00 AM,bus
545,245,$15.00 ,10/27/19,DC,Philadelphia,3:50:00 AM,7:55:00 AM,bus
546,114,$79.00 ,10/27/19,DC,Philadelphia,8:30:00 PM,10:24:00 PM,train
547,115,$62.00 ,10/27/19,DC,Philadelphia,10:20:00 AM,12:15:00 PM,train
548,115,$56.00 ,10/27/19,DC,Philadelphia,3:15:00 AM,5:10:00 AM,train
549,119,$56.00 ,10/27/19,DC,Philadelphia,9:40:00 PM,11:39:00 PM,train
550,105,$119.00 ,10/27/19,DC,Philadelphia,5:15:00 PM,7:00:00 PM,train
551,110,$79.00 ,10/27/19,DC,Philadelphia,12:25:00 PM,2:15:00 PM,train
552,110,$79.00 ,10/27/19,DC,Philadelphia,3:15:00 PM,5:05:00 PM,train
553,115,$79.00 ,10/27/19,DC,Philadelphia,1:25:00 PM,3:20:00 PM,train
554,96,$131.00 ,10/27/19,DC,Philadelphia,5:00:00 PM,6:36:00 PM,train
555,118,$79.00 ,10/27/19,DC,Philadelphia,8:22:00 AM,10:20:00 AM,train
556,110,$99.00 ,10/27/19,DC,Philadelphia,4:25:00 PM,6:15:00 PM,train
557,116,$119.00 ,10/27/19,DC,Philadelphia,2:20:00 PM,4:16:00 PM,train
558,96,$131.00 ,10/27/19,DC,Philadelphia,4:00:00 PM,5:36:00 PM,train
559,96,$131.00 ,10/27/19,DC,Philadelphia,6:00:00 PM,7:36:00 PM,train
560,96,$131.00 ,10/27/19,DC,Philadelphia,8:00:00 PM,9:36:00 PM,train
561,96,$131.00 ,10/27/19,DC,Philadelphia,2:00:00 PM,3:36:00 PM,train
562,96,$131.00 ,10/27/19,DC,Philadelphia,1:00:00 PM,2:36:00 PM,train
563,96,$131.00 ,10/27/19,DC,Philadelphia,11:00:00 AM,12:36:00 PM,train
564,98,$131.00 ,10/27/19,DC,Philadelphia,8:50:00 AM,10:28:00 AM,train
565,96,$153.00 ,10/27/19,DC,Philadelphia,3:00:00 PM,4:36:00 PM,train
566,185,$16.00 ,10/20/19,DC,Philadelphia,9:35:00 AM,12:40:00 PM,bus
567,180,$17.00 ,10/20/19,DC,Philadelphia,11:00:00 AM,2:00:00 PM,bus
568,205,$16.00 ,10/20/19,DC,Philadelphia,10:30:00 AM,1:55:00 PM,bus
569,205,$16.00 ,10/20/19,DC,Philadelphia,7:30:00 AM,10:55:00 AM,bus
570,107,$62.00 ,10/20/19,DC,Philadelphia,7:30:00 AM,9:17:00 AM,train
571,175,$25.00 ,10/20/19,DC,Philadelphia,12:30:00 PM,3:25:00 PM,bus
572,175,$25.00 ,10/20/19,DC,Philadelphia,2:30:00 PM,5:25:00 PM,bus
573,175,$25.00 ,10/20/19,DC,Philadelphia,9:15:00 AM,12:10:00 PM,bus
574,180,$19.00 ,10/20/19,DC,Philadelphia,12:30:00 PM,3:30:00 PM,bus
575,111,$62.00 ,10/20/19,DC,Philadelphia,5:15:00 AM,7:06:00 AM,train
576,175,$25.00 ,10/20/19,DC,Philadelphia,7:15:00 AM,10:10:00 AM,bus
577,175,$25.00 ,10/20/19,DC,Philadelphia,7:45:00 PM,10:40:00 PM,bus
578,180,$19.99 ,10/20/19,DC,Philadelphia,11:50:00 AM,2:50:00 PM,bus
579,210,$21.85 ,10/20/19,DC,Philadelphia,1:00:00 PM,4:30:00 PM,bus
580,117,$62.00 ,10/20/19,DC,Philadelphia,6:20:00 AM,8:17:00 AM,train
581,175,$25.00 ,10/20/19,DC,Philadelphia,5:45:00 PM,8:40:00 PM,bus
582,170,$24.00 ,10/20/19,DC,Philadelphia,6:00:00 PM,8:50:00 PM,bus
583,205,$22.99 ,10/20/19,DC,Philadelphia,12:55:00 PM,4:20:00 PM,bus
584,210,$23.00 ,10/20/19,DC,Philadelphia,1:45:00 PM,5:15:00 PM,bus
585,115,$62.00 ,10/20/19,DC,Philadelphia,3:15:00 AM,5:10:00 AM,train
586,170,$19.99 ,10/20/19,DC,Philadelphia,6:35:00 AM,9:25:00 AM,bus
587,210,$21.85 ,10/20/19,DC,Philadelphia,9:00:00 AM,12:30:00 PM,bus
588,200,$19.00 ,10/20/19,DC,Philadelphia,3:00:00 PM,6:20:00 PM,bus
589,210,$21.85 ,10/20/19,DC,Philadelphia,6:00:00 PM,9:30:00 PM,bus
590,117,$99.00 ,10/20/19,DC,Philadelphia,7:20:00 PM,9:17:00 PM,train
591,200,$25.00 ,10/20/19,DC,Philadelphia,8:30:00 PM,11:50:00 PM,bus
592,190,$19.99 ,10/20/19,DC,Philadelphia,8:35:00 AM,11:45:00 AM,bus
593,190,$22.99 ,10/20/19,DC,Philadelphia,5:45:00 PM,8:55:00 PM,bus
594,205,$19.00 ,10/20/19,DC,Philadelphia,5:55:00 PM,9:20:00 PM,bus
595,112,$79.00 ,10/20/19,DC,Philadelphia,9:25:00 AM,11:17:00 AM,train
596,180,$22.99 ,10/20/19,DC,Philadelphia,9:55:00 PM,12:55:00 AM,bus
